SNo.,document_id,source_group,corpus_pack,file_name,file_extension,relative_path,absolute_path,file_size_bytes,last_modified_datetime,sha256_checksum,supported_file_type,extraction_method_hint,index_in_rag,ingest_status,notes
76,DOC_000077,corpus_data,04_Seed_Libraries,renewable_energy_risk_taxonomy.csv:Zone.Identifier:Zone.Identifier,.identifier,corpus/04_Seed_Libraries/renewable_energy_risk_taxonomy.csv:Zone.Identifier:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/04_Seed_Libraries/renewable_energy_risk_taxonomy.csv:Zone.Identifier:Zone.Identifier,25,2026-06-25 17:47:45,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
77,DOC_000078,corpus_data,04_Seed_Libraries,synthetic_historical_ic_qa.csv:Zone.Identifier:Zone.Identifier,.identifier,corpus/04_Seed_Libraries/synthetic_historical_ic_qa.csv:Zone.Identifier:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/04_Seed_Libraries/synthetic_historical_ic_qa.csv:Zone.Identifier:Zone.Identifier,25,2026-06-25 17:47:45,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
78,DOC_000079,corpus_data,04_Seed_Libraries,completeness_checklist.csv,.csv,corpus/04_Seed_Libraries/completeness_checklist.csv,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/04_Seed_Libraries/completeness_checklist.csv,2394,2026-06-25 17:23:22,1f7f3b21bd32b69e1feafcfbb67f0380165a1dee7bb84bd06331fab4f40b23ca,Yes,read_csv_table,No,pending,
79,DOC_000080,corpus_data,04_Seed_Libraries,renewable_energy_risk_taxonomy.csv:Zone.Identifier,.identifier,corpus/04_Seed_Libraries/renewable_energy_risk_taxonomy.csv:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/04_Seed_Libraries/renewable_energy_risk_taxonomy.csv:Zone.Identifier,25,2026-06-25 17:23:22,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
80,DOC_000081,corpus_data,04_Seed_Libraries,synthetic_historical_ic_qa.csv:Zone.Identifier,.identifier,corpus/04_Seed_Libraries/synthetic_historical_ic_qa.csv:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/04_Seed_Libraries/synthetic_historical_ic_qa.csv:Zone.Identifier,25,2026-06-25 17:23:22,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
81,DOC_000082,corpus_data,01_RAG_Public_Deal_Documents,ADB_Guzar_Solar_BESS_ESIA_Part_4.pdf:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Guzar_Solar_BESS_ESIA_Part_4.pdf:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Guzar_Solar_BESS_ESIA_Part_4.pdf:Zone.Identifier,25,2026-06-25 17:23:22,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
82,DOC_000083,corpus_data,01_RAG_Public_Deal_Documents,First_Solar_submissions.json,.json,corpus/01_RAG_Public_Deal_Documents/First_Solar_submissions.json,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/First_Solar_submissions.json,318399,2026-06-25 17:23:23,818281639304937721cbd358d0526666a05f93c32f5900b1433d41f6d23a8d3d,Yes,read_json_file,Yes,pending,
83,DOC_000084,corpus_data,01_RAG_Public_Deal_Documents,IFC_IndiGrid_BESS_ESRS.metadata.json:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/IFC_IndiGrid_BESS_ESRS.metadata.json:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/IFC_IndiGrid_BESS_ESRS.metadata.json:Zone.Identifier,25,2026-06-25 17:54:44,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
84,DOC_000085,corpus_data,01_RAG_Public_Deal_Documents,Enphase_Energy_Latest_10K.html:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/Enphase_Energy_Latest_10K.html:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/Enphase_Energy_Latest_10K.html:Zone.Identifier,25,2026-06-25 17:54:53,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
85,DOC_000086,corpus_data,01_RAG_Public_Deal_Documents,ADB_Gulf_Solar_BESS_Project_Page.pdf:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_Project_Page.pdf:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_Project_Page.pdf:Zone.Identifier,25,2026-06-25 17:23:22,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
86,DOC_000087,corpus_data,01_RAG_Public_Deal_Documents,ADB_Energy_Storage_Green_Hydrogen_Project_Page.pdf,.pdf,corpus/01_RAG_Public_Deal_Documents/ADB_Energy_Storage_Green_Hydrogen_Project_Page.pdf,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Energy_Storage_Green_Hydrogen_Project_Page.pdf,355072,2026-06-25 17:23:22,8819d42683a374bbe9210e514839977677ed83259ce234a68b173e5fd94debf2,Yes,extract_pdf_text,Yes,pending,
87,DOC_000088,corpus_data,01_RAG_Public_Deal_Documents,IFC_IndiGrid_BESS_ESRS.html,.html,corpus/01_RAG_Public_Deal_Documents/IFC_IndiGrid_BESS_ESRS.html,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/IFC_IndiGrid_BESS_ESRS.html,128607,2026-06-25 17:23:23,3ec905af2723ca7a6b04c0cbe9fc11c71e6f5bfe7ccf2acdcbe2a52a453c2a11,Yes,read_html_file,Yes,pending,
88,DOC_000089,corpus_data,01_RAG_Public_Deal_Documents,ADB_Gulf_Solar_BESS_Project_Page.pdf:Zone.Identifier:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_Project_Page.pdf:Zone.Identifier:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_Project_Page.pdf:Zone.Identifier:Zone.Identifier,25,2026-06-25 17:54:27,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
89,DOC_000090,corpus_data,01_RAG_Public_Deal_Documents,ADB_Floating_Solar_Project_Page.pdf,.pdf,corpus/01_RAG_Public_Deal_Documents/ADB_Floating_Solar_Project_Page.pdf,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Floating_Solar_Project_Page.pdf,402782,2026-06-25 17:23:22,a0f31adb1b3e0caaa6f8d6294f7bf5e6f04257582666066fbe04726f1c26d556,Yes,extract_pdf_text,Yes,pending,
90,DOC_000091,corpus_data,01_RAG_Public_Deal_Documents,Ormat_Technologies_Latest_10K.html:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/Ormat_Technologies_Latest_10K.html:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/Ormat_Technologies_Latest_10K.html:Zone.Identifier,25,2026-06-25 17:54:53,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
91,DOC_000092,corpus_data,01_RAG_Public_Deal_Documents,Ormat_Technologies_submissions.json,.json,corpus/01_RAG_Public_Deal_Documents/Ormat_Technologies_submissions.json,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/Ormat_Technologies_submissions.json,318981,2026-06-25 17:23:23,90b8ec8613962b6285451783558bd895ce5d45e358fe4673c3cca7dd8e4c2682,Yes,read_json_file,Yes,pending,
92,DOC_000093,corpus_data,01_RAG_Public_Deal_Documents,ADB_Gulf_Solar_BESS_SCAR.pdf:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_SCAR.pdf:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_SCAR.pdf:Zone.Identifier,25,2026-06-25 17:23:22,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
93,DOC_000094,corpus_data,01_RAG_Public_Deal_Documents,AES_Corporation_submissions.json,.json,corpus/01_RAG_Public_Deal_Documents/AES_Corporation_submissions.json,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/AES_Corporation_submissions.json,322675,2026-06-25 17:23:23,758f16f729c9ff00f796a7a698fa5b4ac00da6a94cb03b84c3bf948c25b47e6a,Yes,read_json_file,Yes,pending,
94,DOC_000095,corpus_data,01_RAG_Public_Deal_Documents,ADB_Gulf_Solar_BESS_IEE.pdf,.pdf,corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_IEE.pdf,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_IEE.pdf,39953267,2026-06-25 17:23:23,8820170010ecdcd5d7df2ec18778f193f42ce56a0f3aacd14a710947836b82e1,Yes,extract_pdf_text,Yes,pending,
95,DOC_000096,corpus_data,01_RAG_Public_Deal_Documents,IFC_PCR_Renewables_SII.html,.html,corpus/01_RAG_Public_Deal_Documents/IFC_PCR_Renewables_SII.html,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/IFC_PCR_Renewables_SII.html,93476,2026-06-25 17:23:23,20f716e972069643fc95aa0609417f7ab48c777cfbbdb7eafae0318585c5147a,Yes,read_html_file,Yes,pending,
96,DOC_000097,corpus_data,01_RAG_Public_Deal_Documents,IFC_PCR_Renewables_SII.metadata.json:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/IFC_PCR_Renewables_SII.metadata.json:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/IFC_PCR_Renewables_SII.metadata.json:Zone.Identifier,25,2026-06-25 17:54:44,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
97,DOC_000098,corpus_data,01_RAG_Public_Deal_Documents,ADB_Utility_Scale_BESS_Project_Page.pdf:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Utility_Scale_BESS_Project_Page.pdf:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Utility_Scale_BESS_Project_Page.pdf:Zone.Identifier,25,2026-06-25 17:23:23,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
98,DOC_000099,corpus_data,01_RAG_Public_Deal_Documents,ADB_Guzar_Solar_BESS_ESIA_Part_4.pdf,.pdf,corpus/01_RAG_Public_Deal_Documents/ADB_Guzar_Solar_BESS_ESIA_Part_4.pdf,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Guzar_Solar_BESS_ESIA_Part_4.pdf,4969724,2026-06-25 17:23:23,5d0c4918d8a99ce732c8254a191e7a234c3f187d768fe4fb33731d340b510f2f,Yes,extract_pdf_text,Yes,pending,
99,DOC_000100,corpus_data,01_RAG_Public_Deal_Documents,Ormat_Technologies_submissions.json:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/Ormat_Technologies_submissions.json:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/Ormat_Technologies_submissions.json:Zone.Identifier,25,2026-06-25 17:54:53,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
100,DOC_000101,corpus_data,01_RAG_Public_Deal_Documents,IFC_FRV_Solar_India_SII.html,.html,corpus/01_RAG_Public_Deal_Documents/IFC_FRV_Solar_India_SII.html,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/IFC_FRV_Solar_India_SII.html,100317,2026-06-25 17:23:23,b168a1ed2b57cb9c0539bfd2b47b000a064088c9f0bde576193aac95337672ab,Yes,read_html_file,Yes,pending,
101,DOC_000102,corpus_data,01_RAG_Public_Deal_Documents,ADB_Gulf_Solar_BESS_IEE.pdf:Zone.Identifier:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_IEE.pdf:Zone.Identifier:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_IEE.pdf:Zone.Identifier:Zone.Identifier,25,2026-06-25 17:54:27,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
102,DOC_000103,corpus_data,01_RAG_Public_Deal_Documents,ADB_Energy_Storage_Green_Hydrogen_Project_Page.pdf:Zone.Identifier:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Energy_Storage_Green_Hydrogen_Project_Page.pdf:Zone.Identifier:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Energy_Storage_Green_Hydrogen_Project_Page.pdf:Zone.Identifier:Zone.Identifier,25,2026-06-25 17:54:27,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
103,DOC_000104,corpus_data,01_RAG_Public_Deal_Documents,ADB_Gulf_Solar_BESS_Project_Page.pdf,.pdf,corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_Project_Page.pdf,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_Project_Page.pdf,352416,2026-06-25 17:23:23,e87b348a972c5175fcc6c22d8ecd6503d2a79311a0516e888f0c15d5320f0964,Yes,extract_pdf_text,Yes,pending,
104,DOC_000105,corpus_data,01_RAG_Public_Deal_Documents,First_Solar_submissions.json:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/First_Solar_submissions.json:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/First_Solar_submissions.json:Zone.Identifier,25,2026-06-25 17:54:53,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
105,DOC_000106,corpus_data,01_RAG_Public_Deal_Documents,README.txt,.txt,corpus/01_RAG_Public_Deal_Documents/README.txt,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/README.txt,103,2026-06-25 17:23:23,7a2af7c1ce0b9c1cf7f1958d5de99a3fc7573e1f625270a77ea6e53be965759e,Yes,read_text_file,Yes,pending,
106,DOC_000107,corpus_data,01_RAG_Public_Deal_Documents,ADB_Floating_Solar_Project_Page.pdf:Zone.Identifier:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Floating_Solar_Project_Page.pdf:Zone.Identifier:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Floating_Solar_Project_Page.pdf:Zone.Identifier:Zone.Identifier,25,2026-06-25 17:54:27,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
107,DOC_000108,corpus_data,01_RAG_Public_Deal_Documents,ADB_Gulf_Solar_BESS_SCAR.pdf,.pdf,corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_SCAR.pdf,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_SCAR.pdf,2780527,2026-06-25 17:23:23,91789b8da84d16472e4a80ff438c900f442c40b2c93e0d459e6ca6d53c608f9b,Yes,extract_pdf_text,Yes,pending,
108,DOC_000109,corpus_data,01_RAG_Public_Deal_Documents,ADB_Guzar_Solar_BESS_ESIA_Part_2.pdf:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Guzar_Solar_BESS_ESIA_Part_2.pdf:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Guzar_Solar_BESS_ESIA_Part_2.pdf:Zone.Identifier,25,2026-06-25 17:23:23,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
109,DOC_000110,corpus_data,01_RAG_Public_Deal_Documents,IFC_Elementum_Debt_SII.html:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/IFC_Elementum_Debt_SII.html:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/IFC_Elementum_Debt_SII.html:Zone.Identifier,25,2026-06-25 17:54:44,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
110,DOC_000111,corpus_data,01_RAG_Public_Deal_Documents,README.txt:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/README.txt:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/README.txt:Zone.Identifier,25,2026-06-25 17:23:23,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
111,DOC_000112,corpus_data,01_RAG_Public_Deal_Documents,ADB_Utility_Scale_BESS_Project_Printable.pdf,.pdf,corpus/01_RAG_Public_Deal_Documents/ADB_Utility_Scale_BESS_Project_Printable.pdf,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Utility_Scale_BESS_Project_Printable.pdf,32252,2026-06-25 17:23:23,cf812d0513ccafa9376a61c14e7a7a23f0a886396fb5fd531c25a854b395c87a,Yes,extract_pdf_text,Yes,pending,
112,DOC_000113,corpus_data,01_RAG_Public_Deal_Documents,IFC_Azure_RG_Project_SII.metadata.json:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/IFC_Azure_RG_Project_SII.metadata.json:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/IFC_Azure_RG_Project_SII.metadata.json:Zone.Identifier,25,2026-06-25 17:54:44,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
113,DOC_000114,corpus_data,01_RAG_Public_Deal_Documents,IFC_Azure_RG_Project_SII.html,.html,corpus/01_RAG_Public_Deal_Documents/IFC_Azure_RG_Project_SII.html,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/IFC_Azure_RG_Project_SII.html,90656,2026-06-25 17:23:23,892049e4524442235991bf3ed81d7ebeed56cda2506667971a3f3783e18fe762,Yes,read_html_file,Yes,pending,
114,DOC_000115,corpus_data,01_RAG_Public_Deal_Documents,ADB_Utility_Scale_BESS_Project_Page.pdf,.pdf,corpus/01_RAG_Public_Deal_Documents/ADB_Utility_Scale_BESS_Project_Page.pdf,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Utility_Scale_BESS_Project_Page.pdf,358972,2026-06-25 17:23:23,15bdd9d3bc19c578463367b287d406a46db573a8d60c0f8f83bb7973e42841fa,Yes,extract_pdf_text,Yes,pending,
115,DOC_000116,corpus_data,01_RAG_Public_Deal_Documents,ADB_Guzar_Solar_BESS_Project_Page.pdf,.pdf,corpus/01_RAG_Public_Deal_Documents/ADB_Guzar_Solar_BESS_Project_Page.pdf,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Guzar_Solar_BESS_Project_Page.pdf,354488,2026-06-25 17:23:23,c7f630c42d89ddd3fad7da9eeb56443ec5e4916f9b7bf0dcd8340b7580a1d80e,Yes,extract_pdf_text,Yes,pending,
116,DOC_000117,corpus_data,01_RAG_Public_Deal_Documents,AES_Corporation_Latest_10K.html,.html,corpus/01_RAG_Public_Deal_Documents/AES_Corporation_Latest_10K.html,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/AES_Corporation_Latest_10K.html,6595646,2026-06-25 17:23:23,c8aa49d57c717ec3c85c0097368952121bd20b928275ed80262fd38ea75c9598,Yes,read_html_file,Yes,pending,
117,DOC_000118,corpus_data,01_RAG_Public_Deal_Documents,First_Solar_Latest_10K.html:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/First_Solar_Latest_10K.html:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/First_Solar_Latest_10K.html:Zone.Identifier,25,2026-06-25 17:54:53,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
118,DOC_000119,corpus_data,01_RAG_Public_Deal_Documents,ADB_Guzar_Solar_BESS_ESIA_Part_2.pdf,.pdf,corpus/01_RAG_Public_Deal_Documents/ADB_Guzar_Solar_BESS_ESIA_Part_2.pdf,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Guzar_Solar_BESS_ESIA_Part_2.pdf,4130368,2026-06-25 17:23:23,37ad8d64c15643ab530f5487c328e9f74782b56456a22f6d3f85d0cda20bf179,Yes,extract_pdf_text,Yes,pending,
119,DOC_000120,corpus_data,01_RAG_Public_Deal_Documents,IFC_FP_Energy_EF_SII.metadata.json:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/IFC_FP_Energy_EF_SII.metadata.json:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/IFC_FP_Energy_EF_SII.metadata.json:Zone.Identifier,25,2026-06-25 17:54:44,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
120,DOC_000121,corpus_data,01_RAG_Public_Deal_Documents,IFC_Elementum_Debt_SII.html,.html,corpus/01_RAG_Public_Deal_Documents/IFC_Elementum_Debt_SII.html,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/IFC_Elementum_Debt_SII.html,93819,2026-06-25 17:23:23,80c57e66de7db740ff510a82e9dcf46d55d127758a8afc51427fc168fce600cf,Yes,read_html_file,Yes,pending,
121,DOC_000122,corpus_data,01_RAG_Public_Deal_Documents,ADB_Utility_Scale_BESS_Project_Printable.pdf:Zone.Identifier:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Utility_Scale_BESS_Project_Printable.pdf:Zone.Identifier:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Utility_Scale_BESS_Project_Printable.pdf:Zone.Identifier:Zone.Identifier,25,2026-06-25 17:54:27,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
122,DOC_000123,corpus_data,01_RAG_Public_Deal_Documents,NextEra_Energy_Latest_10K.html,.html,corpus/01_RAG_Public_Deal_Documents/NextEra_Energy_Latest_10K.html,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/NextEra_Energy_Latest_10K.html,4642190,2026-06-25 17:23:23,047d81ee6c7dac5dffaae69fa1cd2523c7d4d402fcf562fa8ad38aa9e2c32b4d,Yes,read_html_file,Yes,pending,
123,DOC_000124,corpus_data,01_RAG_Public_Deal_Documents,ADB_Gulf_Solar_BESS_SCAR.pdf:Zone.Identifier:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_SCAR.pdf:Zone.Identifier:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_SCAR.pdf:Zone.Identifier:Zone.Identifier,25,2026-06-25 17:54:27,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
124,DOC_000125,corpus_data,01_RAG_Public_Deal_Documents,IFC_Candi_Solar_CI_SII.html:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/IFC_Candi_Solar_CI_SII.html:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/IFC_Candi_Solar_CI_SII.html:Zone.Identifier,25,2026-06-25 17:54:44,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
125,DOC_000126,corpus_data,01_RAG_Public_Deal_Documents,ADB_Floating_Solar_Project_Page.pdf:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Floating_Solar_Project_Page.pdf:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Floating_Solar_Project_Page.pdf:Zone.Identifier,25,2026-06-25 17:23:23,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
126,DOC_000127,corpus_data,01_RAG_Public_Deal_Documents,ADB_Utility_Scale_BESS_Project_Printable.pdf:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Utility_Scale_BESS_Project_Printable.pdf:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Utility_Scale_BESS_Project_Printable.pdf:Zone.Identifier,25,2026-06-25 17:23:23,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
127,DOC_000128,corpus_data,01_RAG_Public_Deal_Documents,ADB_Gulf_Solar_BESS_IEE.pdf:Zone.Identifier,.identifier,corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_IEE.pdf:Zone.Identifier,/home/anurag_sarangi/projects/global_rag_pipeline/global_rag/corpus/01_RAG_Public_Deal_Documents/ADB_Gulf_Solar_BESS_IEE.pdf:Zone.Identifier,25,2026-06-25 17:23:23,b952d24cf701bc4e7a7d21e1ae85c611824e80579a89836c0cb49b193446ccfe,No,unknown,No,pending,
